#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_up angular momentum projected density of states for species Fe as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -1.64000000        0.13099108        0.12668459        0.00260508        0.00105585        0.00064557
       -1.63500000        0.13160077        0.12725781        0.00262911        0.00106544        0.00064841
       -1.63000000        0.13221151        0.12783191        0.00265327        0.00107508        0.00065126
       -1.62500000        0.13282336        0.12840693        0.00267755        0.00108477        0.00065411
       -1.62000000        0.13343630        0.12898286        0.00270196        0.00109452        0.00065696
       -1.61500000        0.13405034        0.12955969        0.00272651        0.00110432        0.00065982
       -1.61000000        0.13466547        0.13013745        0.00275118        0.00111417        0.00066268
       -1.60500000        0.13528159        0.13071599        0.00277597        0.00112408        0.00066554
       -1.60000000        0.13589730        0.13129400        0.00280087        0.00113403        0.00066840
       -1.59500000        0.13651224        0.13187111        0.00282584        0.00114402        0.00067126
       -1.59000000        0.13712639        0.13244733        0.00285091        0.00115405        0.00067411
       -1.58500000        0.13773978        0.13302264        0.00287606        0.00116411        0.00067696
       -1.58000000        0.13835239        0.13359707        0.00290129        0.00117422        0.00067981
       -1.57500000        0.13896423        0.13417061        0.00292661        0.00118436        0.00068265
       -1.57000000        0.13957530        0.13474326        0.00295202        0.00119454        0.00068549
       -1.56500000        0.14018561        0.13531504        0.00297750        0.00120476        0.00068832
       -1.56000000        0.14079516        0.13588593        0.00300307        0.00121501        0.00069115
       -1.55500000        0.14140396        0.13645595        0.00302873        0.00122531        0.00069397
       -1.55000000        0.14201200        0.13702510        0.00305446        0.00123564        0.00069679
       -1.54500000        0.14261929        0.13759339        0.00308028        0.00124601        0.00069961
       -1.54000000        0.14322582        0.13816081        0.00310618        0.00125642        0.00070242
       -1.53500000        0.14383162        0.13872737        0.00313216        0.00126686        0.00070523
       -1.53000000        0.14443667        0.13929307        0.00315823        0.00127734        0.00070803
       -1.52500000        0.14504098        0.13985792        0.00318437        0.00128786        0.00071083
       -1.52000000        0.14564455        0.14042192        0.00321060        0.00129842        0.00071362
       -1.51500000        0.14624739        0.14098507        0.00323690        0.00130901        0.00071641
       -1.51000000        0.14684950        0.14154738        0.00326328        0.00131964        0.00071919
       -1.50500000        0.14745088        0.14210885        0.00328975        0.00133031        0.00072197
       -1.50000000        0.14805153        0.14266948        0.00331629        0.00134101        0.00072474
       -1.49500000        0.14865648        0.14323412        0.00334302        0.00135181        0.00072754
       -1.49000000        0.14926901        0.14380591        0.00337000        0.00136274        0.00073036
       -1.48500000        0.14988456        0.14438047        0.00339715        0.00137374        0.00073320
       -1.48000000        0.15050291        0.14495758        0.00342445        0.00138483        0.00073605
       -1.47500000        0.15112356        0.14553675        0.00345191        0.00139599        0.00073891
       -1.47000000        0.15174536        0.14611688        0.00347949        0.00140721        0.00074178
       -1.46500000        0.15236825        0.14669792        0.00350719        0.00141849        0.00074464
       -1.46000000        0.15299224        0.14727986        0.00353502        0.00142984        0.00074752
       -1.45500000        0.15361732        0.14786272        0.00356298        0.00144124        0.00075039
       -1.45000000        0.15424351        0.14844648        0.00359106        0.00145270        0.00075327
       -1.44500000        0.15487079        0.14903115        0.00361927        0.00146422        0.00075615
       -1.44000000        0.15550273        0.14962016        0.00364769        0.00147583        0.00075906
       -1.43500000        0.15614215        0.15021620        0.00367641        0.00148753        0.00076201
       -1.43000000        0.15678324        0.15081370        0.00370530        0.00149928        0.00076496
       -1.42500000        0.15742408        0.15141079        0.00373432        0.00151105        0.00076791
       -1.42000000        0.15806465        0.15200746        0.00376347        0.00152285        0.00077086
       -1.41500000        0.15870494        0.15260370        0.00379275        0.00153468        0.00077381
       -1.41000000        0.15934493        0.15319948        0.00382215        0.00154655        0.00077675
       -1.40500000        0.15998462        0.15379480        0.00385166        0.00155846        0.00077969
       -1.40000000        0.16062407        0.15438974        0.00388128        0.00157041        0.00078263
